split,path,label
train,data/processed/train/paper/f1aYiLdB5VC3L8Kk.png,paper
train,data/processed/train/paper/OXA4uaaO7YUkxjSJ.png,paper
train,data/processed/train/paper/oqJ2wJHOLMGGxdjF.png,paper
train,data/processed/train/paper/Zx5NMbS4YBf29guF.png,paper
train,data/processed/train/paper/fwnVVskCSNkB9LUL.png,paper
train,data/processed/train/paper/D3mbFhVy7zFkZEtV.png,paper
train,data/processed/train/paper/bPTh8OjfiaJfzdcw.png,paper
train,data/processed/train/paper/svY0FVnjij1nSJDK.png,paper
train,data/processed/train/paper/MnvVVMoqDmzrm5NJ.png,paper
train,data/processed/train/paper/pRZml1c5DSIzYVxA.png,paper
train,data/processed/train/paper/9GnoYJhsreNoV2Wn.png,paper
train,data/processed/train/paper/TlnoQ46NyW8oZV07.png,paper
train,data/processed/train/paper/m4BUXxtLrhnsSUJ2.png,paper
train,data/processed/train/paper/0a3UtNzl5Ll3sq8K.png,paper
train,data/processed/train/paper/y2auZRkrUIi0wvd2.png,paper
train,data/processed/train/paper/tFuz8mF78pYT6hKS.png,paper
train,data/processed/train/paper/7IYZ788SAadhvemj.png,paper
train,data/processed/train/paper/DDHIkmyeaJPV7k0A.png,paper
train,data/processed/train/paper/3MMu7EXUtM6aEtXU.png,paper
train,data/processed/train/paper/qtYZl1WPMxaH5KQV.png,paper
train,data/processed/train/paper/nOTm1e00MAJxvpwp.png,paper
train,data/processed/train/paper/OMq2VJyb0KwtdwDc.png,paper
train,data/processed/train/paper/l7pEq6tQKyUNL3GN.png,paper
train,data/processed/train/paper/821xYeW8U0Iy6qVX.png,paper
train,data/processed/train/paper/jXhwHToky4rsswCO.png,paper
train,data/processed/train/paper/tiS1ECooPwR5IvFK.png,paper
train,data/processed/train/paper/K8WJMHr1iCttaMbB.png,paper
train,data/processed/train/paper/eLBTZkvB4E951ml0.png,paper
train,data/processed/train/paper/1Frbe8cdOdkciOBg.png,paper
train,data/processed/train/paper/IlrxPx0XNL2QslmW.png,paper
train,data/processed/train/paper/UuF8mRQ3FDM6fOmp.png,paper
train,data/processed/train/paper/LYirpnRmbCGN6T7O.png,paper
train,data/processed/train/paper/g028Qv0lVlEbKi1q.png,paper
train,data/processed/train/paper/BVfw3Er2AUBqREYJ.png,paper
train,data/processed/train/paper/ZtLFRBgHAyauXYW6.png,paper
train,data/processed/train/paper/XF9I4tnxCvI7XzIG.png,paper
train,data/processed/train/paper/pYvpGm431tLNheln.png,paper
train,data/processed/train/paper/ZFMh222FMJzr0yLD.png,paper
train,data/processed/train/paper/qRNjm8INtwezm9Yd.png,paper
train,data/processed/train/paper/em91htnBohvtnG2e.png,paper
train,data/processed/train/paper/tlZ31lJJt1OhSr0a.png,paper
train,data/processed/train/paper/Tgy8eMKf7vZc4Eib.png,paper
train,data/processed/train/paper/CpDMCILKUN2AUA1A.png,paper
train,data/processed/train/paper/prCirglnpqZ4KRmM.png,paper
train,data/processed/train/paper/QVFB67Eza3BCNeRY.png,paper
train,data/processed/train/paper/5Cy2fFOaWMFwa5iu.png,paper
train,data/processed/train/paper/pPId4ocKjlcEVsXt.png,paper
train,data/processed/train/paper/tfMCcOsRUhEJZF6I.png,paper
train,data/processed/train/paper/f423uSEl5slK7nbj.png,paper
train,data/processed/train/paper/2DQbLQfHlfrcATqi.png,paper
train,data/processed/train/paper/IkSLcJtq4O6iBmE4.png,paper
train,data/processed/train/paper/oWI7JL85eXDhRFcV.png,paper
train,data/processed/train/paper/BoXJ7o2SeSRRfuAH.png,paper
train,data/processed/train/paper/GelC88IvDZoRejHp.png,paper
train,data/processed/train/paper/CrEzO2508GiIMFrx.png,paper
train,data/processed/train/paper/Lwd11NDu17odCiv7.png,paper
train,data/processed/train/paper/N5JmBjeptZ3hK3EK.png,paper
train,data/processed/train/paper/qC5sV6TzOBzyzW0p.png,paper
train,data/processed/train/paper/k5n1w4gdm1G27rDk.png,paper
train,data/processed/train/paper/HyLg8tH9blwT6eVy.png,paper
train,data/processed/train/paper/xsM5n0KOqwb5R58V.png,paper
train,data/processed/train/paper/aICabYNb79bdS6Mu.png,paper
train,data/processed/train/paper/Y0XtXW0pn979O6KK.png,paper
train,data/processed/train/paper/8vCpdCGSnX8CopJJ.png,paper
train,data/processed/train/paper/lGIPlKIVgwrDC17U.png,paper
train,data/processed/train/paper/7Vor5Uo4DweXkpE7.png,paper
train,data/processed/train/paper/oTQjuZyEM7y9MlNJ.png,paper
train,data/processed/train/paper/jl6AlteXSalbS3rG.png,paper
train,data/processed/train/paper/dmT5g2m3meABNfCJ.png,paper
train,data/processed/train/paper/p81Lb4bD6fEvkSQ0.png,paper
train,data/processed/train/paper/a45DJKHJdnCFhX5X.png,paper
train,data/processed/train/paper/VfIYGbOFu36N6MDw.png,paper
train,data/processed/train/paper/27XFtQjjXQ8AP8Tl.png,paper
train,data/processed/train/paper/znZ3UHvUM8ySVpDR.png,paper
train,data/processed/train/paper/6q2PxM8Kk16UxoMY.png,paper
train,data/processed/train/paper/9hKJu3ZMso4Qbtfh.png,paper
train,data/processed/train/paper/FwR0aXsgOZ5KHDjH.png,paper
train,data/processed/train/paper/nXOxF15xZFtfflkL.png,paper
train,data/processed/train/paper/9bQFlg61mt0akPoM.png,paper
val,data/processed/val/paper/E10FR2TKbBsv9Hgm.png,paper
val,data/processed/val/paper/ZjHU1M9wOwgrm7SX.png,paper
val,data/processed/val/paper/0t08v9bAaA0mXGCQ.png,paper
val,data/processed/val/paper/7YbjJFHGHPhJQFvE.png,paper
val,data/processed/val/paper/2OCAZGNv2OEzgAwU.png,paper
val,data/processed/val/paper/O0fq1v7s6qxN8o9L.png,paper
val,data/processed/val/paper/H8cGdqeAOdIyIMO5.png,paper
val,data/processed/val/paper/460WcktBwCAzsU0A.png,paper
val,data/processed/val/paper/4hcthlc3eCByBJFh.png,paper
val,data/processed/val/paper/V9v5VHsYgQOVnzo2.png,paper
val,data/processed/val/paper/7NyxZyxSJ1gphzUE.png,paper
val,data/processed/val/paper/uHBQbKd9VTYWdctJ.png,paper
val,data/processed/val/paper/4fCqIVTEuFLsQMaZ.png,paper
val,data/processed/val/paper/OEFttKrmyc4bGb54.png,paper
val,data/processed/val/paper/RlpqfQnTgM6AxUNs.png,paper
val,data/processed/val/paper/YEGCpdShhdOdneq4.png,paper
val,data/processed/val/paper/Di7hVJMSS3DzbSTi.png,paper
val,data/processed/val/paper/qsRQNgddFhV2Mlnn.png,paper
val,data/processed/val/paper/OSEIPDjPzHw3gKjc.png,paper
val,data/processed/val/paper/1yeoLbmp4alVOtFv.png,paper
val,data/processed/val/paper/lqo55attrFxuKqlu.png,paper
val,data/processed/val/paper/ojF0xyUvkvV3iujz.png,paper
val,data/processed/val/paper/UJXhVbWUgUnzedxP.png,paper
val,data/processed/val/paper/NwbFl4nQqE5pm5PZ.png,paper
val,data/processed/val/paper/4484TuJc6AH7pDOG.png,paper
val,data/processed/val/paper/RW8BP64V5NC04QWf.png,paper
val,data/processed/val/paper/bTurr7qf07hoPQu1.png,paper
val,data/processed/val/paper/Qxx5l8WCNBjMb5xI.png,paper
val,data/processed/val/paper/eW9ezZkV7Jxu1BEk.png,paper
val,data/processed/val/paper/TstngIvuLJt0GIze.png,paper
val,data/processed/val/paper/XCoWpNiWscJm476F.png,paper
val,data/processed/val/paper/v6wOWeRyh3Sv5BXo.png,paper
val,data/processed/val/paper/atICt4otp6p6h31G.png,paper
val,data/processed/val/paper/UGHu0zv6pWOmgBWn.png,paper
val,data/processed/val/paper/8q4xxTvBVnXTRSQy.png,paper
val,data/processed/val/paper/dIg7Ds4xEzk0pyWZ.png,paper
val,data/processed/val/paper/6wuALDd920vZ0qZE.png,paper
val,data/processed/val/paper/eCpHvcUt4r7A9xJE.png,paper
val,data/processed/val/paper/et9oIiGQmAgwy7GK.png,paper
val,data/processed/val/paper/7ZGsbIMypDIEZxR0.png,paper
val,data/processed/val/paper/fjITlTb11LELvo3e.png,paper
val,data/processed/val/paper/wBuXrsjeqMn4ZXdn.png,paper
val,data/processed/val/paper/KSueOZE0QWbJClvK.png,paper
val,data/processed/val/paper/qtfGt3JjA0Orrg9v.png,paper
val,data/processed/val/paper/9xyvz1JbPwNqtLgH.png,paper
val,data/processed/val/paper/ubb6xwgONJP3xBbv.png,paper
val,data/processed/val/paper/Mv6oOH192gse3oZA.png,paper
val,data/processed/val/paper/cw7oAjQLSjDYZPXH.png,paper
val,data/processed/val/paper/DOuDihjhzIuZ2skd.png,paper
val,data/processed/val/paper/qbWKhamyFLSmXCgZ.png,paper
val,data/processed/val/paper/90GH8JQWUw9PUnlA.png,paper
val,data/processed/val/paper/e96cq72UJTICTkE0.png,paper
val,data/processed/val/paper/bQO2dBIReHsgMCBi.png,paper
val,data/processed/val/paper/hH7jcOkAiHqNDWcy.png,paper
val,data/processed/val/paper/0cb6cVL8pkfi4wF6.png,paper
val,data/processed/val/paper/7Px9USAD7J56woB0.png,paper
val,data/processed/val/paper/xJNBzdx479xjphEV.png,paper
val,data/processed/val/paper/AMewmfMVCnLfbuNr.png,paper
val,data/processed/val/paper/CbiqUiChqkXHb8jk.png,paper
val,data/processed/val/paper/n10pI9JDPyeM0P73.png,paper
val,data/processed/val/paper/mUqkjFi6NBsHR7tf.png,paper
val,data/processed/val/paper/SsvKZDW23vRQMUtA.png,paper
val,data/processed/val/paper/qGf97ZWPmGYzlTpo.png,paper
val,data/processed/val/paper/MLrUGD1graoSw2c5.png,paper
val,data/processed/val/paper/HuunhhoTMXTrST2Z.png,paper
val,data/processed/val/paper/SboHPaPEPBqkkTUX.png,paper
val,data/processed/val/paper/NnWvTxntBJ5mFY73.png,paper
val,data/processed/val/paper/WejRez1oUWm5lhuw.png,paper
val,data/processed/val/paper/RJrQJX31bej6flMr.png,paper
val,data/processed/val/paper/IXh9BTFQQ6AIaBpr.png,paper
val,data/processed/val/paper/JDZ86cNk15r0NTi6.png,paper
val,data/processed/val/paper/pwM1GeKjG7KE4i75.png,paper
val,data/processed/val/paper/Lq77eAG8OPaizwEd.png,paper
val,data/processed/val/paper/MKe2ciaSOmdDH1JK.png,paper
val,data/processed/val/paper/KJ77yLPN943SrPZW.png,paper
val,data/processed/val/paper/4ZoU4nouZzb9G2MI.png,paper
val,data/processed/val/paper/755DbuyE4rf2oGPA.png,paper
val,data/processed/val/paper/dF7Gvm0vgCJZofAW.png,paper
val,data/processed/val/paper/xR8mRBEdYAbokAEk.png,paper
val,data/processed/val/paper/eBjRjXUIy7fpUaRy.png,paper
val,data/processed/val/paper/U3XlUGS4C4YGpjGP.png,paper
val,data/processed/val/paper/Je4YZuaXlY4KaAfQ.png,paper
val,data/processed/val/paper/VrhvQlf5Yz5mAt7Y.png,paper
val,data/processed/val/paper/EJ7cNnnea5yCEaOd.png,paper
val,data/processed/val/paper/SPx9aUguwNqxqPVS.png,paper
val,data/processed/val/paper/WVfwcOw6nXcg4xER.png,paper
val,data/processed/val/paper/mK7Kqflg12vHFBEK.png,paper
val,data/processed/val/paper/77rce5yVvVPIPmp8.png,paper
val,data/processed/val/paper/ePEd8TOzTgrGz5M2.png,paper
val,data/processed/val/paper/VFOCgVBUlL5Gp4Hh.png,paper
val,data/processed/val/paper/Y7DDimLAYeU323au.png,paper
val,data/processed/val/paper/R2Hq3bL46kah8D9n.png,paper
val,data/processed/val/paper/ySmdq2LJmCBQatvr.png,paper
val,data/processed/val/paper/tsfjaR5pzLN4vfRW.png,paper
val,data/processed/val/paper/fPwDPzGZ5JeY0rb9.png,paper
val,data/processed/val/paper/khFWD3MPEKPitVyA.png,paper
val,data/processed/val/paper/k9d5xaurp8JC9DXp.png,paper
val,data/processed/val/paper/SjE9MULuPPnbplHT.png,paper
val,data/processed/val/paper/2tDgPZGqbrw95j39.png,paper
val,data/processed/val/paper/p2Y8kJZKuaHvM4dk.png,paper
val,data/processed/val/paper/y9DoLrI4Hlh2EUts.png,paper
val,data/processed/val/paper/iGiF1suI8wXP6A2r.png,paper
val,data/processed/val/paper/UQIJiOYi6zCaIeue.png,paper
val,data/processed/val/paper/QZtii0ogsjl6hxun.png,paper
val,data/processed/val/paper/9RmM1chbNsDKXXlg.png,paper
val,data/processed/val/paper/ldG6HLXeY0KilKyr.png,paper
val,data/processed/val/paper/TnoLyTMw8xPdz0ck.png,paper
test,data/processed/test/paper/oAvUHooYsSpFid0p.png,paper
test,data/processed/test/paper/9giVcOVtFf85mQZd.png,paper
test,data/processed/test/paper/MKnNPdRtHfgr6ZbI.png,paper
test,data/processed/test/paper/vvM7nA8hZJD5b9CL.png,paper
test,data/processed/test/paper/6OhEpnz0QxBCfbXE.png,paper
test,data/processed/test/paper/37PRV3B9HxuUPkQr.png,paper
test,data/processed/test/paper/veIFAtZUg4WYjn3N.png,paper
test,data/processed/test/paper/JFOcfFSm3Ul0Xkha.png,paper
test,data/processed/test/paper/FqTkhXfEVeaGHReH.png,paper
test,data/processed/test/paper/K6IACWoiTOnGR9Np.png,paper
test,data/processed/test/paper/xha8stYdUnt02zKI.png,paper
test,data/processed/test/paper/2UKnsncgPodQLOFR.png,paper
test,data/processed/test/paper/qWHWCHG7exZiCfdq.png,paper
test,data/processed/test/paper/mZW0RUegJl9SM8ck.png,paper
test,data/processed/test/paper/t2SdNfWDiXGLJPBA.png,paper
test,data/processed/test/paper/5Iz9WPYz1C3PKWxj.png,paper
test,data/processed/test/paper/hu3OxByp0O4KCJft.png,paper
test,data/processed/test/paper/IKy6sz5i68TYNJH6.png,paper
test,data/processed/test/paper/JlMP0YH6vhxWRMZz.png,paper
test,data/processed/test/paper/sak9CBkECbg1PSLz.png,paper
test,data/processed/test/paper/C7zCG474LseZgn8o.png,paper
test,data/processed/test/paper/xnLyw2TBZF8e2vcr.png,paper
test,data/processed/test/paper/FltCm1ep2lcnsOYz.png,paper
test,data/processed/test/paper/ib30bLCbBl0mKWko.png,paper
test,data/processed/test/paper/Z9vSGzBQ8YLOXQIX.png,paper
test,data/processed/test/paper/AjwddXm0ttm7Ts5J.png,paper
test,data/processed/test/paper/3YvRoN0ZGuXVWEbh.png,paper
test,data/processed/test/paper/yPnREvUeAGYRKi7V.png,paper
test,data/processed/test/paper/orYuZ7NeWdENNt7D.png,paper
test,data/processed/test/paper/5kJec3v9txvrAb4g.png,paper
test,data/processed/test/paper/14K62H4KG1hg5qiJ.png,paper
test,data/processed/test/paper/hfYfNNtqkFzF9BE4.png,paper
test,data/processed/test/paper/Gc4hUsoFAQBdulGg.png,paper
test,data/processed/test/paper/ZveWRNmdKejc1c4w.png,paper
test,data/processed/test/paper/JsrOSaR3txTRu3I9.png,paper
test,data/processed/test/paper/84JL84r6Jcpp5Udi.png,paper
test,data/processed/test/paper/r9sXHEyVJVCtshSA.png,paper
test,data/processed/test/paper/9rwmakEj6Wg1YQWW.png,paper
test,data/processed/test/paper/yB4dN62hOf4QeWGy.png,paper
test,data/processed/test/paper/50Wjlq1jW7o3wcl8.png,paper
test,data/processed/test/paper/zVMOQFwVINs3dj8o.png,paper
test,data/processed/test/paper/xJAZ3PewpLYs4ogR.png,paper
test,data/processed/test/paper/AYfr1pZxmZyZaXWu.png,paper
test,data/processed/test/paper/JOsGCJTsKvKGNHN1.png,paper
test,data/processed/test/paper/fCX7MPg0xO4QP2Mk.png,paper
test,data/processed/test/paper/5FVy5hSvZ9c0M2Y5.png,paper
test,data/processed/test/paper/XQihGnpPBb3DucOm.png,paper
test,data/processed/test/paper/jYSFgcG68qqavVn6.png,paper
test,data/processed/test/paper/djVVgBL6PqTdtr6l.png,paper
test,data/processed/test/paper/crYtjQcVKQjCAWYq.png,paper
test,data/processed/test/paper/BfFGJgByTJnxADwA.png,paper
test,data/processed/test/paper/7L3Xke8iQBzywEPH.png,paper
test,data/processed/test/paper/nGxiCAryWhadfu7W.png,paper
test,data/processed/test/paper/LkNkNVjTRm5Gr9NQ.png,paper
test,data/processed/test/paper/kmBByXdkwf5Vro8P.png,paper
test,data/processed/test/paper/JQaNQ7LsPy3cY23Q.png,paper
test,data/processed/test/paper/PZrfX01MvfB3oeyB.png,paper
test,data/processed/test/paper/nnf5jELXQuneoejn.png,paper
test,data/processed/test/paper/Klcu8qBjVs676hic.png,paper
test,data/processed/test/paper/aOiWbMZF8BhxwLTs.png,paper
test,data/processed/test/paper/o0CfvFooVIcHCGzO.png,paper
test,data/processed/test/paper/BLqL31aC5YLmx3uF.png,paper
test,data/processed/test/paper/kz9TBAHLFXGnHCiF.png,paper
test,data/processed/test/paper/wYsHIJDvNLDvn4m7.png,paper
test,data/processed/test/paper/FKhLHIIqEsYmoZxy.png,paper
test,data/processed/test/paper/aJeRqPY3UVBErDTY.png,paper
test,data/processed/test/paper/Ze6bn38U5XECyORF.png,paper
test,data/processed/test/paper/JbnPCQTbu7AS9jvo.png,paper
test,data/processed/test/paper/jZe5ePOjxcQEJitP.png,paper
test,data/processed/test/paper/B3dlyiRDulDJWOsW.png,paper
test,data/processed/test/paper/7v943QrV87m1Fx5U.png,paper
test,data/processed/test/paper/a0CaFEDoDB7qeyhN.png,paper
test,data/processed/test/paper/hHY3BbYoVFjLEsbd.png,paper
test,data/processed/test/paper/yfoLtt4c7Rzc5VOW.png,paper
test,data/processed/test/paper/HIo7Eax3OPP5MuXl.png,paper
test,data/processed/test/paper/dyHfn1GBYIj195b5.png,paper
test,data/processed/test/paper/RFXW2X1DlH7xboth.png,paper
test,data/processed/test/paper/ukOGooYiFOfJHNrx.png,paper
test,data/processed/test/paper/BTG0fjXM09DyD4sh.png,paper
test,data/processed/test/paper/CJ3BCSOVp8uzaPnY.png,paper
test,data/processed/test/paper/7fRLxoheLluOwCkp.png,paper
test,data/processed/test/paper/dftjUImANb0Q9pMA.png,paper
test,data/processed/test/paper/HQSUE6P23pvLctuy.png,paper
test,data/processed/test/paper/CxcQ3XRBjkkmZ9b8.png,paper
test,data/processed/test/paper/RQ78Zpf7uYHXCYcb.png,paper
test,data/processed/test/paper/5RvFm2PYoG18yIZO.png,paper
test,data/processed/test/paper/52nvTykEONIdmqQI.png,paper
test,data/processed/test/paper/6NzgMmSELzk3WtZh.png,paper
test,data/processed/test/paper/DBriMZZSZtYea72l.png,paper
test,data/processed/test/paper/DGR6Jkl5GJY9Sez0.png,paper
test,data/processed/test/paper/389udM70tLrMVL5H.png,paper
test,data/processed/test/paper/TzhAea8QXqJwqpUY.png,paper
test,data/processed/test/paper/EuU83pQABhf4v0AF.png,paper
test,data/processed/test/paper/oKx22gb6XjI0aXHR.png,paper
test,data/processed/test/paper/fiX6rjBt5qHGMsjc.png,paper
test,data/processed/test/paper/eCZWzeGkpX6rdizo.png,paper
test,data/processed/test/paper/LI47bUY9rR60z73q.png,paper
test,data/processed/test/paper/aINwMVFw8UopgTOm.png,paper
test,data/processed/test/paper/0Uomd0HvOB33m47I.png,paper
test,data/processed/test/paper/HU7Q4utMI0vHMxlh.png,paper
test,data/processed/test/paper/SDQQfzHl47yNqA6K.png,paper
test,data/processed/test/paper/9qKKOliWXD7oDZOd.png,paper
test,data/processed/test/paper/CIN4oPYURMvc4xTb.png,paper
test,data/processed/test/paper/Y8kfG3f6KJa1YJPA.png,paper
test,data/processed/test/paper/a21pgCIQ9pl0Guv5.png,paper
test,data/processed/test/paper/rrSpAVrlixKrTC1T.png,paper
test,data/processed/test/paper/ywXiLajxMzhy7BST.png,paper
train,data/processed/train/rock/iIaYawwgu5W18LS9.png,rock
train,data/processed/train/rock/nNB5f3VARZAaHI4U.png,rock
train,data/processed/train/rock/8xToYACSoKU0swum.png,rock
train,data/processed/train/rock/9Ke26ZpKvhVSXl4V.png,rock
train,data/processed/train/rock/wZikdISRLJlJwp9q.png,rock
train,data/processed/train/rock/HY0UHs2e3ydpvynQ.png,rock
train,data/processed/train/rock/wzcE5Sx0VwqjWQhs.png,rock
train,data/processed/train/rock/nrRw9O00nT1ZeOJh.png,rock
train,data/processed/train/rock/81eTWj04M9fRjy51.png,rock
train,data/processed/train/rock/19H63c0MWD56EWNq.png,rock
train,data/processed/train/rock/7xID6kq32pdkEBIe.png,rock
train,data/processed/train/rock/rGh56uZVxk2MZLWF.png,rock
train,data/processed/train/rock/JIdgNYR5ymqv8uxv.png,rock
train,data/processed/train/rock/Mi2FjtLVdVgcJHxP.png,rock
train,data/processed/train/rock/r0xQoW6iQbPig3jf.png,rock
train,data/processed/train/rock/yxZyXGFCtnDwavIo.png,rock
train,data/processed/train/rock/qKPJSQplDj0grFPp.png,rock
train,data/processed/train/rock/Wy9ESbYGxHgmqy9H.png,rock
train,data/processed/train/rock/aZ8XOOHozlep9lS2.png,rock
train,data/processed/train/rock/2NmrcDGkc7FQuu12.png,rock
train,data/processed/train/rock/3Umm2S8TUyEpkbCY.png,rock
train,data/processed/train/rock/3sQLj3fYBZhheJ7K.png,rock
train,data/processed/train/rock/6HFAfRozG6L6n9fl.png,rock
train,data/processed/train/rock/bVzc0yl2Cm3xkOgB.png,rock
train,data/processed/train/rock/FopS2RV432i19UVz.png,rock
train,data/processed/train/rock/W7LNJeGLwxY8gzGf.png,rock
train,data/processed/train/rock/5sdSnAPfphSzXjWu.png,rock
train,data/processed/train/rock/1e1VCnCEApnFh9Oo.png,rock
train,data/processed/train/rock/iQ8Ef3yZ12whKccA.png,rock
train,data/processed/train/rock/tGBAO9oyBYRD7XXS.png,rock
train,data/processed/train/rock/CkjdMgxvvA6Ll8Ca.png,rock
train,data/processed/train/rock/hfNIdhXfFcNcv37n.png,rock
train,data/processed/train/rock/lh18XOTNn8Tr3ijU.png,rock
train,data/processed/train/rock/nkwwKfU69znG7Bi3.png,rock
train,data/processed/train/rock/JqR15GsfOszxXGP2.png,rock
train,data/processed/train/rock/nW7S3LYj4C49mX06.png,rock
train,data/processed/train/rock/cJOgpmKKBSPdPSeD.png,rock
train,data/processed/train/rock/PvAvhK0mbyEq1fcC.png,rock
train,data/processed/train/rock/OTf1IyhsDRDSoYTw.png,rock
train,data/processed/train/rock/rMViRrOZTOK1XiEw.png,rock
train,data/processed/train/rock/FVTXzNJQnU231QXO.png,rock
train,data/processed/train/rock/h89sRVkct1nAdPfo.png,rock
train,data/processed/train/rock/1UXuUYJ4rVj2eSvt.png,rock
train,data/processed/train/rock/oGRxysPJ1UwCl0Oh.png,rock
train,data/processed/train/rock/fsN97zyPFSfYwnsS.png,rock
train,data/processed/train/rock/LSpFmcm9V8jmdhR3.png,rock
train,data/processed/train/rock/Xq3zZyHBFpklvwb6.png,rock
train,data/processed/train/rock/Wq3GbJvvJWcF9OoW.png,rock
train,data/processed/train/rock/lb0hZJ95AjtXzoHf.png,rock
train,data/processed/train/rock/yhdKczrnPdXbTjZc.png,rock
train,data/processed/train/rock/Gq8pcFEIriCTMoBY.png,rock
train,data/processed/train/rock/so3Om75mBnUfBdTe.png,rock
train,data/processed/train/rock/1COBZEE1ALiJIivQ.png,rock
train,data/processed/train/rock/FOmEbxM5mn9WC2sT.png,rock
train,data/processed/train/rock/2EAkMCm7ZLnNoBQ7.png,rock
train,data/processed/train/rock/EPqSt5HeGNMhPaeR.png,rock
train,data/processed/train/rock/yLeWjzIsAgQO8rT2.png,rock
train,data/processed/train/rock/ZeANrD34jghq5aPt.png,rock
train,data/processed/train/rock/M5FhZFlXsmRMTHkc.png,rock
train,data/processed/train/rock/UCZq5Q5ovMiGJLwX.png,rock
train,data/processed/train/rock/DVPUHpNyCvJxx69v.png,rock
train,data/processed/train/rock/n61z73RnZB19Bpq8.png,rock
train,data/processed/train/rock/82wZr9Bpl9vfsoG1.png,rock
train,data/processed/train/rock/nY37eRslka1ss2bZ.png,rock
train,data/processed/train/rock/hAcc7l7XQ9EtxxfR.png,rock
train,data/processed/train/rock/QzJOhsnnTjhfspc0.png,rock
train,data/processed/train/rock/GwUjjywvFAhLUYYm.png,rock
train,data/processed/train/rock/cy37is7PNfZQJ6SU.png,rock
train,data/processed/train/rock/srlcv9vYJ9c9OUsC.png,rock
train,data/processed/train/rock/xDVakDa8abIKURzb.png,rock
train,data/processed/train/rock/bqpOIN5gUl0r6vIS.png,rock
train,data/processed/train/rock/6NSGRQDw4M2amVcH.png,rock
train,data/processed/train/rock/NjO1nKIuSLnWpnK0.png,rock
train,data/processed/train/rock/Gr80cGhz5I8abSjg.png,rock
train,data/processed/train/rock/5uXiqEc4q2Vi0NCX.png,rock
train,data/processed/train/rock/oHI3A0mSiVVJTSo6.png,rock
train,data/processed/train/rock/D7Ykcj1tYAannu8h.png,rock
train,data/processed/train/rock/gN9QXTe8BSMMHyAn.png,rock
train,data/processed/train/rock/fa3PZHjdAUZAob3q.png,rock
train,data/processed/train/rock/7wFK6yhjKaNkhwZs.png,rock
train,data/processed/train/rock/zrrYLvM2uywyFwRy.png,rock
train,data/processed/train/rock/9sJrWSSurvaNb8FW.png,rock
train,data/processed/train/rock/aa9v011U1AB9hK5v.png,rock
train,data/processed/train/rock/TIm7htC6BXzkOitR.png,rock
train,data/processed/train/rock/H5UvLsMVpHQH2q0i.png,rock
train,data/processed/train/rock/FbQKEoixvDyDPu0c.png,rock
train,data/processed/train/rock/00nKV8oHuTGi20gq.png,rock
train,data/processed/train/rock/ZPRYcDY3SAyZigkB.png,rock
train,data/processed/train/rock/Zz52yCODsLplv7rK.png,rock
train,data/processed/train/rock/VxODCZVhiNVfWsLj.png,rock
train,data/processed/train/rock/lZcZsaDTx2vWJFun.png,rock
train,data/processed/train/rock/gRiBjZUJv5LqQXYZ.png,rock
train,data/processed/train/rock/9OOydp53FQwUHu3u.png,rock
train,data/processed/train/rock/evxvBwQgL8Kvv67C.png,rock
train,data/processed/train/rock/iVsm6EbRk1J1cEGN.png,rock
train,data/processed/train/rock/JMkBm2iBy4VxFChU.png,rock
train,data/processed/train/rock/gPFCK0WnHem9uYEW.png,rock
train,data/processed/train/rock/OQpJdqlKKADyIvtb.png,rock
train,data/processed/train/rock/bC8Fki1Na2rRSlBG.png,rock
train,data/processed/train/rock/MJkLyjWTzbjL8qyk.png,rock
train,data/processed/train/rock/Q7EjH9y5ipAktIG6.png,rock
train,data/processed/train/rock/X9KQv42y96rD2TO9.png,rock
train,data/processed/train/rock/qnvJFE0EKgfw4xr8.png,rock
train,data/processed/train/rock/gjdBDXv7avQwgTr3.png,rock
train,data/processed/train/rock/QkABhOUYBbDXL7VF.png,rock
train,data/processed/train/rock/HTlhfHf6CMkGBrlh.png,rock
train,data/processed/train/rock/HxzCqTAGvmLYaHjA.png,rock
train,data/processed/train/rock/3XqpRCrIK65ostOr.png,rock
train,data/processed/train/rock/g9lqYZfHWUb3cm08.png,rock
train,data/processed/train/rock/DHqDt7x3dw4jZmp9.png,rock
train,data/processed/train/rock/zZRojXITRo7bAIRT.png,rock
train,data/processed/train/rock/UDjD30Rke7seRcaD.png,rock
train,data/processed/train/rock/94oKRQFyit6SANlq.png,rock
train,data/processed/train/rock/sq8ppoxKFLEiWc1N.png,rock
train,data/processed/train/rock/R0j5MW4t8SU59u7x.png,rock
train,data/processed/train/rock/rHHsm5b1CvmcWT57.png,rock
train,data/processed/train/rock/8pAWVg9BVmtha8LM.png,rock
train,data/processed/train/rock/xc9iqz3P8tF5YdCG.png,rock
train,data/processed/train/rock/wweMJiVO1CgNIGHW.png,rock
train,data/processed/train/rock/qMWVb6BibNukvVrj.png,rock
train,data/processed/train/rock/kdSoBBdU2T0eoWR2.png,rock
train,data/processed/train/rock/CKLOvn69epi2Qcxg.png,rock
train,data/processed/train/rock/how0vUOltuU1m495.png,rock
train,data/processed/train/rock/Jgjf4Q4LunuuLJKq.png,rock
train,data/processed/train/rock/l6tos9roQ0hnCmfj.png,rock
train,data/processed/train/rock/yoses2FRtQruYUYE.png,rock
train,data/processed/train/rock/bn4i63wrObqbJECw.png,rock
train,data/processed/train/rock/Aa9hY8wo2ixaUNKH.png,rock
